id_listing_anon,room_type,listing_neighborhood,total_reviews
aa657352-fda0-4027-a16d-a03654fe3366,Entire home/apt,Copacabana,0
abaaba41-9060-4786-8c55-523892c06d27,Private room,-unknown-,0
47b8a936-979d-4639-beed-6416ee03a6e3,Entire home/apt,Rio Comprido,0
733f311d-5d26-48b1-9aba-720ef4644808,Private room,-unknown-,0
40b131d6-0fe2-42a4-9af9-c8ae2c288a3f,Entire home/apt,Copacabana,0
2c282892-bc56-4caf-a98b-986204827293,Entire home/apt,-unknown-,1
b8602f3d-b39e-479a-a7d7-f3bd8abaeeee,Entire home/apt,Laranjeiras,29
f02f9d41-1a93-4249-8511-5ef37659efdd,Entire home/apt,-unknown-,0
f0a06662-5a6a-4d19-b770-831463d97c14,Entire home/apt,-unknown-,0
5385db67-6d64-41a6-8808-7de48bf8e506,Entire home/apt,Copacabana,0
418dda61-1ad5-4cdd-924a-d81becbdf8ec,Entire home/apt,-unknown-,0
1896ecab-fac3-4b1a-8011-1fcbc31bfeae,Entire home/apt,-unknown-,0
66c59c40-d766-4734-96e7-77b64440299c,Entire home/apt,-unknown-,4
17da7be6-7f77-4869-9b64-30e7a52cd66e,Entire home/apt,Copacabana,40
27a524da-e9db-48a8-8200-3384097eb755,Private room,Ipanema,0
61524927-1158-4c0c-98d8-b555fd1ed8bb,Private room,Copacabana,4
336931cc-d2c8-47d9-8773-73f37decf576,Entire home/apt,-unknown-,0
b8891011-c5b0-4210-844d-9e22bdef9fdf,Entire home/apt,-unknown-,1
126a0050-d8a4-4f76-9c98-3b7fce46c9a2,Entire home/apt,Tijuca,1
2258c738-9c67-4aba-bf30-0ee188eacb9d,Entire home/apt,Copacabana,0
01c386c2-0067-481c-880c-028f92c83293,Entire home/apt,-unknown-,0
5fdaa9c5-ad6a-42c4-89a9-ca7a7c62da3f,Entire home/apt,Barra da Tijuca,0
8af23ad2-fbe4-4743-adbd-daeb9a1856e2,Private room,-unknown-,0
f125f5ec-45b1-4c9a-a7b0-f1f5bae0578c,Entire home/apt,-unknown-,0
74fd2dab-6d8d-47ba-a3c9-a38360988ea3,Entire home/apt,-unknown-,0
ff91ad2b-20bb-4aeb-a337-6d96a5d00482,Private room,HumaitÃ¡,0
e47903ed-07cf-4c7a-b4ae-437678e9116c,Entire home/apt,-unknown-,1
6a059499-84ff-469b-a433-225c7b0b5c90,Entire home/apt,-unknown-,0
09861661-8fd8-4326-bcf7-ee6d122ab4de,Entire home/apt,Ipanema,2
7fc389bb-ee0d-488f-82ce-8a7c1409ef78,Private room,Flamengo,29
a74c6c12-ef0f-4396-ad43-d581afad5e7d,Private room,-unknown-,0
5bd81f49-0a8b-4411-8729-c7c398b2821f,Entire home/apt,Barra da Tijuca,1
b7f4d333-c3d3-4056-bb5d-178f80cb4333,Entire home/apt,Copacabana,0
d0504000-704f-42bc-b99a-a2eda81e0ed2,Entire home/apt,Copacabana,4
68f58be1-beac-457d-bd22-dddc324efab4,Entire home/apt,Copacabana,7
896adf4d-8a20-4507-a351-f676487bef2c,Entire home/apt,-unknown-,0
b815534c-03c9-4f8b-938a-c6c0d43c0714,Entire home/apt,-unknown-,0
e71973e9-e032-4ea7-b964-49c893621376,Private room,Ipanema,27
87abab97-d45d-4d9a-85b0-b8702f50ae52,Entire home/apt,-unknown-,0
c603a623-ff6a-4b61-9093-f1ddb00f68d9,Private room,-unknown-,0
1cbd6ab7-3a84-4084-a670-31cd8dc57ab6,Entire home/apt,-unknown-,0
82f51a5e-6cfe-4d28-bab1-5e8e3db813f8,Private room,Santa Teresa,4
c77019e8-9e4f-4b84-8519-2c445c944712,Private room,-unknown-,0
b0a2fc4b-5525-4ea9-a4bd-6d6e5c0c77f8,Entire home/apt,Copacabana,36
ccd3fd9a-be9f-4bc7-a218-61f3c0994bd3,Shared room,-unknown-,4
12c56990-a95f-40fe-9f1d-d78cf992705d,Entire home/apt,Copacabana,0
7141cf9d-f56e-4c1c-b945-9d8cc13de7b9,Private room,-unknown-,23
5e537693-c015-4eae-8637-a878aec71a8d,Entire home/apt,Copacabana,2
36eb5127-fc4a-49b9-be54-beb236af331e,Entire home/apt,Copacabana,14
ef340f49-d5ed-4609-b8e3-121ac5e7954d,Private room,-unknown-,0
025a2f36-7f9d-43a9-8735-4543f61cfc42,Entire home/apt,-unknown-,4
908dad8c-83fc-4ca8-be09-36318bc12e95,Entire home/apt,-unknown-,0
99c61c58-a2d7-4fe7-afd7-b969721c5f86,Entire home/apt,Leblon,16
c55e1f7c-d1c5-4853-acf8-55bf9114f6e2,Entire home/apt,Botafogo,6
4022ed55-9fd4-4792-925b-3168cd436480,Private room,Rio Comprido,6
5f07cbb6-fe67-4a38-a037-c8341468337d,Entire home/apt,-unknown-,0
0e1c238f-6436-4572-8e2a-74e37714444e,Entire home/apt,-unknown-,1
26fe4bff-e326-496e-ad34-1d5476e6ad6d,Entire home/apt,-unknown-,1
f7ad22bc-552e-43b3-9643-f6682158ed74,Entire home/apt,Copacabana,1
d8b3e2fd-2fc2-4327-b3ab-2898584b2b8c,Entire home/apt,-unknown-,0
7ce39f7e-11ec-4191-bd54-eb5c66b88c75,Entire home/apt,-unknown-,1
0a8e086e-515f-4933-bca7-744f867f3fb9,Entire home/apt,-unknown-,0
dddc5e7f-b8d9-4459-b0a7-9e785428ddd4,Entire home/apt,Copacabana,57
348f5151-9c59-480b-882f-5ce55a8a7be9,Entire home/apt,Leblon,0
31dcc602-ee8e-447d-b37c-bf0e683e2f13,Entire home/apt,-unknown-,0
db145f2f-d51a-46e7-8cbd-09615018b94b,Entire home/apt,Barra da Tijuca,0
072f312e-0376-4988-be2c-0501c8ae62af,Private room,Flamengo,11
88c403c8-434f-4c15-ba10-94e72b2b746e,Entire home/apt,-unknown-,0
fd76397d-c419-4784-b7d5-db9073feae48,Entire home/apt,Copacabana,0
32fa03cf-89b6-4a4a-b437-5de84cc925b5,Entire home/apt,-unknown-,-11
f3b85ab8-9cd6-4f29-aa99-e472a82066fc,Private room,-unknown-,0
7793b475-8a22-47db-980d-e43b891db47c,Entire home/apt,-unknown-,10
12c5b7e7-5dc8-4060-842e-7ffcfb6ad89c,Entire home/apt,-unknown-,12
04be2bf0-a6b6-456a-a113-e96433c4b825,Entire home/apt,-unknown-,36
3892c6a0-ecb6-40ab-9469-fc6d585cd60a,Entire home/apt,-unknown-,0
2a695250-ef84-4c06-a811-de4ef92d4e04,Entire home/apt,-unknown-,5
82edfed3-d5f4-4b06-a6d5-c9fdba0add0b,Entire home/apt,-unknown-,0
2561a166-23d7-4dfa-b1ca-5b6e99e11e8e,Entire home/apt,-unknown-,2
d2158de6-db3d-4b65-aff7-123b9ffeb9d8,Entire home/apt,Ipanema,24
b1128b24-523d-4673-aab6-afabdff84264,Entire home/apt,-unknown-,0
1c00a041-db07-415c-aa35-2e6457b0943b,Entire home/apt,-unknown-,0
61117f69-6144-407b-a8e0-c3ebda3fa07f,Entire home/apt,SÃ£o CristÃ_vÃ£o,0
7dff91c3-74af-4b52-8af2-78a4780e5ede,Private room,-unknown-,0
40da2425-e392-418b-87fc-54f402a93eec,Entire home/apt,Copacabana,0
7db6e0b2-4343-4e84-9236-a19e8838ab68,Entire home/apt,-unknown-,0
a1d9d9e8-29b6-444e-af21-eeffccd265d7,Entire home/apt,GlÃ_ria,1
5216bb67-432c-4f9a-aa1f-84a10123596b,Entire home/apt,-unknown-,0
9fd6dd85-0a98-408f-bc24-fbd9578adfcd,Entire home/apt,Santa Teresa,0
35c909e8-9c9b-4f6c-9e3d-31b865540998,Entire home/apt,Leblon,0
96d465f4-98fe-4f1a-8f30-85fecb243a12,Entire home/apt,-unknown-,0
9ea64b0a-8956-40e2-ac20-9b5634552521,Entire home/apt,Copacabana,1
81a89ce7-2f1a-418d-9857-31cf8927808d,Private room,-unknown-,1
499bdea6-2631-4ec6-979e-09b4a6833608,Entire home/apt,-unknown-,0
f8414197-5d01-4ad1-9ff1-df9a40a4c39a,Private room,MaracanÃ£,1
a208e469-bf5b-4c49-9c06-30e0377ed199,Entire home/apt,-unknown-,0
7d52d46a-8a9e-4ee6-8f64-3b30e6d3038c,Entire home/apt,-unknown-,4
0262325f-975d-409d-8ee4-7cddf5dd1eea,Entire home/apt,-unknown-,18
3614ddc9-a181-409a-b47a-c9d27c4e474b,Private room,-unknown-,0
d0c48867-f90f-4222-9316-a389e529f170,Entire home/apt,Vidigal,19
9fc34e53-40e7-4e5a-851e-e4e76346e9d8,Entire home/apt,-unknown-,0
c5dd3a80-6f04-40f5-af32-09f0012a02ef,Private room,-unknown-,0
e375502c-6a94-468c-ba20-3976ca9fc955,Private room,Centro,0
f01c414a-6f44-4dc0-9437-d69f222aaff7,Private room,-unknown-,3
5129bd24-92e8-45ae-920b-64f53e56f062,Entire home/apt,Copacabana,0
b0e7b0bd-1995-4041-a26c-27ecb68be4f2,Entire home/apt,Vila Isabel,0
c895c77c-a7e5-4da2-93b0-9ea33ac8402b,Entire home/apt,-unknown-,0
2994be39-9413-4184-9018-526df38a8a32,Entire home/apt,Copacabana,4
b858322e-e046-41c1-be3b-d7441cf1ac5f,Entire home/apt,Barra da Tijuca,5
00ee081e-ff43-4705-9895-9fee96fc7fc7,Entire home/apt,Copacabana,0
a7e47cce-3884-48b3-8bf8-51a91915dd1c,Entire home/apt,-unknown-,0
0e377b8c-f95f-432d-ad58-3a464054f870,Entire home/apt,-unknown-,0
452c5c91-e118-4e7c-96ab-a4755f06d6db,Entire home/apt,-unknown-,0
e41d2b7b-29e2-4575-a80b-ca5a4dda92d2,Entire home/apt,Copacabana,0
919ee95e-429c-4ed3-acf2-a7967b58c6d2,Entire home/apt,-unknown-,1
e7b7f15d-95d6-4e6f-b103-98f39a3b8768,Entire home/apt,Leblon,0
8dacb3d0-b7d8-4f60-a808-1c532d15e87d,Entire home/apt,Catumbi,3
103a2e10-7566-4eeb-a1e2-97f6bfe96f4b,Entire home/apt,-unknown-,0
fac32839-2644-4bbe-ae03-08838f5f903a,Entire home/apt,Ipanema,0
8dd64d2e-110d-475c-8fdc-5737bab2d17e,Entire home/apt,-unknown-,2
cea14148-444c-40ae-835f-d2c449c4d779,Entire home/apt,Copacabana,0
99611bc3-3b30-4c3e-bca4-d3b8528b265e,Entire home/apt,Lapa,0
b94788f3-c3f5-48e0-8048-a2aecd210ce6,Entire home/apt,-unknown-,0
9627cb9a-bbc1-44d9-8b29-80eb5d83cb68,Entire home/apt,-unknown-,22
6bcc2fce-2331-4dd0-9521-0a51c07e2fe7,Private room,-unknown-,2
f8c70f16-4db7-417d-9418-615562030833,Entire home/apt,Copacabana,0
db58f662-7062-471b-bf78-341a01f41805,Private room,GÃ¡vea,8
f9452368-c500-452b-8693-6a1076a566a0,Entire home/apt,Ipanema,104
5b7b5e5c-a875-4280-be05-877a36a67fcc,Private room,-unknown-,8
13fee914-2e58-4674-98c7-2acaeca73fc2,Entire home/apt,-unknown-,1
215bd557-ff68-4f12-83b6-136a484d4935,Private room,-unknown-,4
91367227-5739-40a9-a3d3-824b384d1dc8,Entire home/apt,Barra da Tijuca,0
34015255-03e9-4f6b-b7fd-fb1052953535,Private room,-unknown-,-6
96267afe-a93d-41e6-8943-f29b66130eb5,Shared room,Vila Isabel,8
a279c2f1-e78b-4496-a6ed-438489d0341a,Entire home/apt,-unknown-,0
285a2bc9-8388-4e6a-a6f5-20a66e7fa01d,Private room,-unknown-,3
9c0e7408-d915-47ba-bde2-9816f88fa204,Private room,-unknown-,0
7906ffe1-9e8f-4878-80c6-43e864043ea3,Entire home/apt,Ipanema,0
01dd5d21-979f-4650-a52c-eb31b08a59c7,Entire home/apt,Copacabana,56
de2fa913-cb3a-4958-bed7-01ddfd207347,Entire home/apt,Barra da Tijuca,0
b393b32b-5c36-413a-889a-c1ba3f2fd6c5,Entire home/apt,-unknown-,1
e85c7fc1-4a5a-4fcb-96bb-cd88afe7167d,Entire home/apt,-unknown-,0
11f4a1de-92e8-4da1-9105-7d9e6008ee13,Private room,Lagoa,26
630287c3-489a-4f99-910a-a491b7eda66b,Entire home/apt,-unknown-,1
de81ec82-47d2-410c-a28a-95019ca337d1,Entire home/apt,Barra da Tijuca,6
24541e37-7e6a-40b4-8849-841129df81de,Entire home/apt,-unknown-,1
0b4a56d6-cc7f-4272-bdab-4aa2f0aec7fa,Private room,-unknown-,0
1c4b1366-befb-47d3-8145-cb13ff8c0e9c,Entire home/apt,-unknown-,1
5115860a-c461-44ad-b757-440291e6bcfa,Entire home/apt,Leblon,0
b6f30eeb-f0fe-4263-9cf6-3c654332110a,Private room,Lagoa,15
b78ebd62-7f31-4290-83fc-8d5444453a03,Entire home/apt,Copacabana,0
2ee147e0-fda3-43fd-8475-be7b6587f753,Entire home/apt,-unknown-,2
ed1761c9-cb59-4db3-8ee6-97e1fcae386e,Entire home/apt,-unknown-,0
81d6fd02-f33a-413e-bc09-9b1cb8391a68,Private room,-unknown-,1
966fa4a9-2811-4933-889c-a22957a9ec12,Entire home/apt,-unknown-,1
fc1a383f-8a8a-421b-a9c5-48cadb420b16,Entire home/apt,-unknown-,3
92128538-883f-4a98-a387-d304348a4059,Entire home/apt,-unknown-,0
31ac7800-8e2f-4d28-8578-e2911ef0702b,Entire home/apt,Ipanema,2
37b11f00-62df-4c35-a2d8-b68894297c11,Entire home/apt,Copacabana,0
6c7f8cae-d2bc-43f5-abc7-9963dc0267e5,Entire home/apt,-unknown-,0
a0f43d4f-5727-4706-8dd6-01f24d1e6118,Entire home/apt,Barra da Tijuca,3
77c9f776-88f2-418e-9f00-55b5913f60b5,Entire home/apt,-unknown-,0
a57e3879-aa71-4cef-85dc-91a974736baa,Entire home/apt,Botafogo,3
3c458b13-e71f-403c-992a-34f8b855e993,Entire home/apt,Copacabana,0
ce6d0e69-5eb5-443b-9e9d-60a8a3221bb2,Private room,-unknown-,0
a66d5753-3524-4ff6-aa10-8ec752cd1da7,Entire home/apt,Recreio dos Bandeirantes,1
bed17b5a-2ee3-488e-9bcb-6508da6a423a,Private room,Ipanema,5
98a8000a-21a4-4080-88c5-8151f9f47128,Entire home/apt,-unknown-,0
729d7696-9d32-4c1f-919b-57f7dc92d862,Private room,Ipanema,2
ce210fdd-7071-4fb1-97fc-4d71e6252b4f,Entire home/apt,Copacabana,25
ca01ac63-2f4c-446f-a323-3f4c4eb84429,Entire home/apt,Recreio dos Bandeirantes,0
a2a1e56e-52b6-4b74-8fc5-a25b9e8d7845,Shared room,-unknown-,0
93146f52-e50d-49b5-abf6-49a5da9c589e,Private room,Leblon,-6
291eb82d-3c9f-4c97-b29f-1bfe1de15ac9,Entire home/apt,-unknown-,53
ce51f122-ddc8-49cc-b1d3-b6c7fbc92a86,Private room,-unknown-,0
7dc64d38-6637-4b10-90f0-4c26d7d1147b,Entire home/apt,Ipanema,7
686219ac-de39-4b00-ae90-cc1d28bd2533,Entire home/apt,Copacabana,1
ec058009-9022-447c-967a-5740ce204898,Entire home/apt,Ipanema,5
88056945-9609-4a67-936e-1f192a411202,Entire home/apt,-unknown-,5
5659e348-0a9d-4330-aa3f-b08b4a35ab93,Entire home/apt,-unknown-,1
d591346c-8b36-4bdf-a833-af35a2412910,Entire home/apt,-unknown-,0
17a6d6a4-d2b4-4407-b6d3-7b5fe816b3a8,Entire home/apt,-unknown-,0
0cbf7171-da74-4285-b996-37054e249f67,Entire home/apt,Leme,2
7eedb282-3ed0-49a3-a49f-1155a7b67b29,Private room,-unknown-,0
2a893d4e-5808-47c3-a73a-7def3e35e24b,Entire home/apt,-unknown-,0
0f387856-5829-4b7a-8c14-27a154ba2417,Entire home/apt,-unknown-,24
11612655-ef8a-453c-9f6b-a8894086871f,Entire home/apt,Copacabana,1
cb241191-4cc0-40be-b892-6f85c0b4c444,Entire home/apt,Copacabana,8
47a8d161-a669-41b5-86d5-973948d50ab8,Entire home/apt,-unknown-,0
0bb52cc7-f4e6-4bb6-9595-d736dcbdfcbb,Entire home/apt,-unknown-,0
a3ce0f99-89a1-419e-92c8-4bd8951f3cf3,Entire home/apt,Ipanema,1
63f07c7a-7e5f-480c-8803-661478b2fc61,Private room,Barra da Tijuca,0
9d04b4d7-4b66-440e-9f5a-2d42c554ef34,Entire home/apt,Copacabana,76
d75df938-0792-4216-ac6d-8a2044729cd1,Private room,Leblon,10
0620c1f7-bc10-4a1e-8dfd-c4f7fd539d5d,Private room,-unknown-,2
3b9c6960-e637-4c3e-989d-51e009ddbd31,Private room,-unknown-,0
6afef23c-6897-4d5d-a4b9-a748bb8c491f,Entire home/apt,Ipanema,43
2a6debed-45a5-4592-96f6-6706012bb0c9,Entire home/apt,-unknown-,22
d5ab7895-118d-42d8-8bfa-46e3286aef10,Entire home/apt,Barra da Tijuca,0
1b5ae5d3-0515-4ebd-bc6f-64170e95a1ee,Entire home/apt,-unknown-,0
31f889b0-1d0e-4cfa-bf7f-9d5b560f6092,Private room,-unknown-,0
49c364c3-7262-411a-bcc7-778b37fa0e30,Entire home/apt,-unknown-,1
b210acad-21e6-43cc-b936-d2eeb82b48c0,Entire home/apt,Botafogo,1
4515b572-f339-473b-be0f-a1a4a8831cfe,Entire home/apt,Recreio dos Bandeirantes,0
dc9df0db-c3d5-4206-a905-36e40408edf5,Entire home/apt,Barra da Tijuca,2
ec53321f-56ec-43de-aa75-4a553be029c6,Entire home/apt,Copacabana,2
507a5ec5-2bc0-4aee-be8d-afded9792220,Entire home/apt,Copacabana,17
05bc83a9-686d-494d-9390-e9315e9e0a4b,Entire home/apt,Copacabana,0
6b9d4e76-e67f-4bef-adc1-6931445344dd,Entire home/apt,Botafogo,1
ee8dbcfb-48eb-4dec-8cc3-da6f2d7c1099,Entire home/apt,Tijuca,0
56b7b530-3ef0-4fce-aa89-60d43bb57ff8,Private room,-unknown-,0
bf806439-f762-43eb-8be6-7b56e2ab7092,Entire home/apt,Ipanema,0
8a755ec8-3958-4770-878d-4aa99bea41c4,Entire home/apt,-unknown-,0
cd108360-1a3c-4774-adbd-c9f9fe706fe5,Entire home/apt,-unknown-,1
a5cc1965-f841-4025-a68b-4db68f08130c,Entire home/apt,Leblon,13
d04fa552-6585-448d-a0b2-8c25de06f4a0,Private room,-unknown-,1
6f10e21d-13e9-46f4-8093-b70ab3227a75,Entire home/apt,-unknown-,4
1198c0db-9bb8-4e99-96c1-0f6ca1877941,Entire home/apt,Leblon,49
b0842311-a8ac-4706-acf1-9ed90c5a8e07,Private room,-unknown-,9
e733ac4e-ead9-4b08-89bd-7b482aa925d6,Private room,-unknown-,1
a425686b-b76c-4aa5-a9de-10547636e71b,Entire home/apt,-unknown-,52
9bfec15d-22a2-403f-a6dc-e9acb74429dc,Entire home/apt,-unknown-,1
c9b3cec1-8167-471a-9388-b1f5eaf31a8c,Entire home/apt,-unknown-,0
e25b8853-2ef6-46ca-ac44-85828b4f9755,Entire home/apt,Ipanema,53
8e6129ee-27d2-43b5-9815-2649cfe23dd4,Private room,-unknown-,0
f11b5696-331e-4572-b16a-c93300e8670f,Private room,Santa Teresa,30
5f3989c8-67c4-41b3-9491-b2dd0dfd0416,Entire home/apt,-unknown-,3
104822bb-da01-4b01-9ad5-ab52653fbdb0,Entire home/apt,-unknown-,0
51d11bca-7702-42d0-9159-83ca37d14664,Entire home/apt,Leblon,46
a7010f01-041a-4f5b-88cd-8c6437a4c535,Entire home/apt,-unknown-,0
8f01ce05-7389-48aa-887f-f70804c6d6b0,Private room,Laranjeiras,33
e22e9a0a-a049-44c7-b7b2-a849b626a885,Entire home/apt,Botafogo,32
5c79dec2-9e7d-45b0-80e3-d6e0d8219d10,Entire home/apt,Ipanema,0
57c2fbe6-199f-4625-8bc4-9eec147ba574,Entire home/apt,-unknown-,0
2f736eb0-ab8f-4a6b-8b31-61e3fb4b9772,Private room,-unknown-,7
348835fb-06e7-4e30-ae59-fceca9efa019,Entire home/apt,Copacabana,0
8c269596-2a63-4e04-aa05-d3b6ca202191,Entire home/apt,-unknown-,19
9ebd8cea-e364-46fe-8bac-3ec452390d45,Entire home/apt,Rio Comprido,0
645781c2-553d-4052-a72c-aa19ce5dd025,Private room,Santa Teresa,110
8c30fe15-a232-42d7-967d-51721f195e7a,Entire home/apt,Copacabana,5
4f72a906-4895-4b08-ad24-57d4a3575d6d,Private room,-unknown-,0
054615e3-1403-4c9c-8d25-1b0b5c0d74d7,Entire home/apt,-unknown-,1
f4f31cbc-616f-449b-a9a2-7d7b2eb9511f,Entire home/apt,-unknown-,0
91cd9b3a-c960-4f31-9f34-99337b4156df,Entire home/apt,Copacabana,74
b6a53e28-00a9-467c-a70a-f3f63620e341,Entire home/apt,-unknown-,0
6a962850-2421-4c38-ac2b-f193fbbc762b,Private room,-unknown-,0
a32b4514-5f89-443b-9cdd-d78ba147ef86,Entire home/apt,Ipanema,3
7babbb9e-8422-4f20-8faf-92cb95c909c2,Entire home/apt,Santa Teresa,0
407fd0d0-587c-4508-926d-9b775a32bcf5,Entire home/apt,Santa Teresa,1
4f6b3cf6-e7d7-461d-b958-ab6ab83a1ea8,Private room,Urca,68
4d8feb19-3819-400c-8fdc-c1022073da4e,Private room,-unknown-,13
01291cbf-4312-4529-a7ef-f9da27edaf48,Private room,-unknown-,0
41f57369-cada-42b0-8178-803e7e65de90,Entire home/apt,-unknown-,1
de8f0426-a05a-44d9-a3e3-023dc0f3a978,Entire home/apt,Copacabana,18
b5aa8961-160c-4a5a-a2d3-dd660eeb1898,Private room,-unknown-,0
adf05e47-bc0b-4003-8d60-18e16bcf4186,Entire home/apt,Ipanema,14
2fa941b7-f308-4d45-b13e-4f4c08cced04,Entire home/apt,-unknown-,5
a3c6b836-3096-4aa2-9de3-40b4deb625a9,Entire home/apt,-unknown-,0
92893247-b1b9-48f0-a748-29439494eba7,Entire home/apt,Flamengo,0
fb2aed2c-5bd1-4784-a9cf-1a95bc3b03bc,Entire home/apt,-unknown-,3
3e408ff0-839d-45d1-9d5e-582f3e4c0622,Entire home/apt,Barra da Tijuca,0
2f7672e9-fdf8-4bb1-b082-5d791c74eaee,Entire home/apt,-unknown-,1
edf521a1-7f58-4645-bd29-96461da8b806,Private room,Flamengo,0
9d15dc52-e7d4-46e3-bd6c-4fa9f5498d16,Entire home/apt,-unknown-,0
00572342-77ea-4c00-971b-929ec2b10e69,Entire home/apt,-unknown-,0
12876844-44b5-4eef-a6c5-a84e834e1e2a,Shared room,-unknown-,0
145edaf3-c68e-4557-80ef-e2a8e804702d,Entire home/apt,-unknown-,2
2ae789cf-2bec-47c3-b024-280e877c5294,Entire home/apt,VigÃ¡rio Geral,0
b200b9e6-e81a-4c2e-9af8-f04d35d9a507,Entire home/apt,-unknown-,0
ff9a1ee3-58b6-4a98-b40a-afb37d17a534,Entire home/apt,-unknown-,0
6a4732e7-9d5e-4f38-ad2c-0439e9acff78,Entire home/apt,Copacabana,42
4842b2da-dd74-4f19-ab0e-39645b1c36c0,Private room,-unknown-,0
14662710-57a2-4b17-b4ff-e87733c67cac,Entire home/apt,Copacabana,0
8cde42e6-e093-4e1e-9746-eb422fe6fe6b,Private room,-unknown-,0
3217aa0b-4ce8-4726-bb10-3709339b91a8,Entire home/apt,-unknown-,1
071de83b-dbe1-488b-af76-88003a7c3600,Private room,-unknown-,0
1206143b-4928-4476-8269-c938223bdbdf,Entire home/apt,Copacabana,12
aa6ea3df-9506-4342-b22c-d5f8453fc18d,Entire home/apt,-unknown-,0
2d2e89f5-6f1d-4be3-8d57-f6b15e0e8f61,Entire home/apt,-unknown-,0
638462d4-edcd-4273-8ff3-062c3a27bbec,Entire home/apt,-unknown-,3
fd820098-9ea6-41ce-84c2-bc0bf12b9a56,Private room,Botafogo,4
bd2e275e-2be0-405d-b7b4-cce34a2ff077,Entire home/apt,-unknown-,0
43e1319b-76a8-417d-94dc-b72837cf9023,Entire home/apt,Ipanema,1
0853c3ff-b80a-48a4-8592-64ec1b29d5a9,Private room,-unknown-,0
db9395a9-91bb-4a42-8746-2bc981fa43dc,Entire home/apt,Santa Teresa,28
77991725-1bd6-4585-848c-961462c84af2,Entire home/apt,Copacabana,1
40190229-8d30-4d56-b1e1-b64067a27477,Private room,Laranjeiras,0
3c0a7c87-35d5-4f5c-8eb0-88ea95bcd99b,Entire home/apt,-unknown-,1
44ecec33-70b4-430a-933b-bf3d6472b58a,Shared room,-unknown-,0
f1468fc4-f1ea-43ac-9ba4-293c25524a1a,Entire home/apt,-unknown-,0
e35ac2d8-da1e-4b03-ba34-5708b4ddf041,Entire home/apt,-unknown-,0
6de72760-2430-4f21-a159-1989073f0ebf,Entire home/apt,Ipanema,0
4969e8dc-dbe3-41c2-a529-2ab51810914c,Entire home/apt,-unknown-,0
4cf7e845-3877-4d41-8bee-61ac9735380d,Entire home/apt,Copacabana,2
1b5270b3-5dce-47da-b651-c8a4c4b92660,Entire home/apt,Ipanema,0
22f1037b-015d-4dba-bd2e-ece760ec5976,Private room,Leblon,1
f8853ee6-7643-40b3-bc22-94ba3e4c08bd,Entire home/apt,Botafogo,0
8f570305-7148-4bb2-8b91-2f48139cbfdf,Private room,Copacabana,24
544d5732-4dd5-4951-a267-04ffdf717e7b,Entire home/apt,Barra da Tijuca,0
1d9ffaac-f557-41dc-927a-5120457d65d0,Entire home/apt,Copacabana,0
0b49489e-0244-4b76-9de4-9c16aaa91558,Entire home/apt,-unknown-,24
0d7ca377-7091-412a-ad64-76574956fd4e,Entire home/apt,Ipanema,15
baf04921-f33e-4976-8d7b-cbb2b29340d0,Entire home/apt,-unknown-,15
fb6ab353-6f4f-4b97-b295-0b283b5eebf2,Private room,-unknown-,1
063b8340-b4b7-4569-a2d3-aeae5624e794,Entire home/apt,-unknown-,0
383c6592-0849-4b36-8da0-cb36748c88d1,Entire home/apt,Copacabana,1
33657655-44e6-4622-b8d7-2952cee2400a,Entire home/apt,Copacabana,0
8807f275-161c-4085-9f8c-038098c71f16,Shared room,Flamengo,0
6720ec45-9254-4a7c-bba1-2d16e7e4380f,Entire home/apt,Ipanema,0
a77b8b72-73be-451e-bcba-f126c59e7e32,Entire home/apt,-unknown-,0
8525840f-688f-49c6-a10f-605d18a85c1a,Entire home/apt,Copacabana,58
90ab4dd3-f557-4d7a-8a55-b4ac5f8f2d2d,Private room,-unknown-,0
19ee7d37-a530-428b-a82f-9283c4684d57,Entire home/apt,Botafogo,0
909eca0b-4641-4d6b-b99d-f1cc8a41fe16,Entire home/apt,-unknown-,1
c20a98f2-3066-4e48-b98c-cf167596002b,Entire home/apt,HumaitÃ¡,0
d325dbdc-0b97-4b4d-83da-b66fa4e0fdf2,Shared room,-unknown-,0
395fb922-2cf7-47bd-a823-ab15216365a9,Entire home/apt,Flamengo,0
0e7e98e3-4488-45be-a056-d4fe911d083e,Entire home/apt,Vidigal,2
8cdbd269-4705-4174-995a-f3adf5ffa775,Entire home/apt,Copacabana,7
65765ee1-6545-4e3a-89cc-bc6dd9f58f4f,Private room,-unknown-,2
fae83c8e-54c2-40e3-b820-1847bf410a88,Entire home/apt,-unknown-,0
741a7238-e52e-4609-84c1-e0d28873443b,Private room,Barra da Tijuca,0
f3e95cf0-0d63-466e-9431-1e4918b382d9,Entire home/apt,Recreio dos Bandeirantes,0
f64601c1-a9a4-49b7-8090-021e71e589c4,Entire home/apt,Ipanema,9
0e995eb5-5535-48d9-8e87-fdfc08472a28,Entire home/apt,Copacabana,1
ae2970a5-4314-4704-b703-bd9ae38c123e,Entire home/apt,Copacabana,0
c6b3aabf-4c25-4daa-a280-b87cf7d3d739,Entire home/apt,-unknown-,0
a7558d4e-b4eb-4da3-9fb1-602979a531a6,Private room,-unknown-,0
af74a7e3-bc06-40b7-9f45-cb9f6d7a0c3a,Entire home/apt,Copacabana,0
b75bc499-9068-418c-9b45-b48b4e83c4f4,Entire home/apt,Flamengo,-78
